215	177
216	177
217	177
218	177
236	177
241	177
278	177
314	177
315	177
80	178
177	178
178	178
202	178
211	178
215	178
216	178
217	178
218	178
236	178
241	178
278	178
314	178
315	178
179	179
180	180
181	180
242	180
180	181
181	181
242	181
182	182
183	183
184	184
185	185
186	186
187	187
188	187
187	188
188	188
189	189
190	190
191	191
192	192
193	192
194	192
192	193
193	193
194	193
192	194
193	194
194	194
195	195
196	196
197	197
198	198
199	199
200	199
199	200
200	200
201	201
80	202
177	202
178	202
202	202
211	202
215	202
216	202
217	202
218	202
236	202
241	202
278	202
314	202
315	202
203	203
204	204
205	204
204	205
205	205
206	206
207	207
208	207
209	207
210	207
207	208
208	208
209	208
210	208
207	209
208	209
209	209
210	209
207	210
208	210
209	210
210	210
80	211
177	211
178	211
202	211
211	211
215	211
216	211
217	211
218	211
236	211
241	211
278	211
314	211
315	211
212	212
213	213
214	213
219	213
325	213
213	214
214	214
219	214
325	214
80	215
177	215
178	215
202	215
211	215
215	215
216	215
217	215
218	215
236	215
241	215
278	215
314	215
315	215
80	216
177	216
178	216
202	216
211	216
215	216
216	216
217	216
218	216
236	216
241	216
278	216
314	216
315	216
80	217
177	217
178	217
202	217
211	217
215	217
216	217
217	217
218	217
236	217
241	217
278	217
314	217
315	217
80	218
177	218
178	218
202	218
211	218
215	218
216	218
217	218
218	218
236	218
241	218
278	218
314	218
315	218
213	219
214	219
219	219
325	219
220	220
281	220
221	221
222	222
223	223
65	224
118	224
119	224
120	224
224	224
225	225
226	226
227	227
228	227
227	228
228	228
229	229
230	229
231	229
229	230
230	230
231	230
229	231
230	231
231	231
232	232
233	233
234	234
235	235
80	236
177	236
178	236
202	236
211	236
215	236
216	236
217	236
218	236
236	236
241	236
278	236
314	236
315	236
237	237
238	238
239	239
240	240
80	241
177	241
178	241
202	241
211	241
215	241
216	241
217	241
218	241
236	241
241	241
278	241
314	241
315	241
180	242
181	242
242	242
243	243
244	244
245	244
246	244
244	245
245	245
246	245
244	246
245	246
246	246
247	247
248	248
249	249
250	249
251	249
252	249
253	249
254	249
255	249
256	249
257	249
258	249
259	249
260	249
261	249
262	249
263	249
264	249
249	250
250	250
251	250
252	250
253	250
254	250
255	250
256	250
257	250
258	250
259	250
260	250
261	250
262	250
263	250
264	250
249	251
250	251
251	251
252	251
253	251
254	251
255	251
256	251
257	251
258	251
259	251
260	251
261	251
262	251
263	251
264	251
249	252
250	252
251	252
252	252
253	252
254	252
255	252
256	252
257	252
258	252
259	252
260	252
261	252
262	252
263	252
264	252
249	253
250	253
251	253
252	253
253	253
254	253
255	253
256	253
257	253
258	253
259	253
260	253
261	253
262	253
263	253
264	253
249	254
250	254
251	254
252	254
253	254
254	254
255	254
256	254
257	254
258	254
259	254
260	254
261	254
262	254
263	254
264	254
249	255
250	255
251	255
252	255
253	255
254	255
255	255
256	255
257	255
258	255
259	255
260	255
261	255
262	255
263	255
264	255
249	256
250	256
251	256
252	256
253	256
254	256
255	256
256	256
257	256
258	256
259	256
260	256
261	256
262	256
263	256
264	256
249	257
250	257
251	257
252	257
253	257
254	257
255	257
256	257
257	257
258	257
259	257
260	257
261	257
262	257
263	257
264	257
249	258
250	258
251	258
252	258
253	258
254	258
255	258
256	258
257	258
258	258
259	258
260	258
261	258
262	258
263	258
264	258
249	259
250	259
251	259
252	259
253	259
254	259
255	259
256	259
257	259
258	259
259	259
260	259
261	259
262	259
263	259
264	259
249	260
250	260
251	260
252	260
253	260
254	260
255	260
256	260
257	260
258	260
259	260
260	260
261	260
262	260
263	260
264	260
249	261
250	261
251	261
252	261
253	261
254	261
255	261
256	261
257	261
258	261
259	261
260	261
261	261
262	261
263	261
264	261
249	262
250	262
251	262
252	262
253	262
254	262
255	262
256	262
257	262
258	262
259	262
260	262
261	262
262	262
263	262
264	262
249	263
250	263
251	263
252	263
253	263
254	263
255	263
256	263
257	263
258	263
259	263
260	263
261	263
262	263
263	263
264	263
249	264
250	264
251	264
252	264
253	264
254	264
255	264
256	264
257	264
258	264
259	264
260	264
261	264
262	264
263	264
264	264
265	265
266	265
267	265
268	265
269	265
270	265
271	265
272	265
273	265
274	265
275	265
276	265
265	266
266	266
267	266
268	266
269	266
270	266
271	266
272	266
273	266
274	266
275	266
276	266
265	267
266	267
267	267
268	267
269	267
270	267
271	267
272	267
273	267
274	267
275	267
276	267
265	268
266	268
267	268
268	268
269	268
270	268
271	268
272	268
273	268
274	268
275	268
276	268
265	269
266	269
267	269
268	269
269	269
270	269
271	269
272	269
273	269
274	269
275	269
276	269
265	270
266	270
267	270
268	270
269	270
270	270
271	270
272	270
273	270
274	270
275	270
276	270
265	271
266	271
267	271
268	271
269	271
270	271
271	271
272	271
273	271
274	271
275	271
276	271
265	272
266	272
267	272
268	272
269	272
270	272
271	272
272	272
273	272
274	272
275	272
276	272
265	273
266	273
267	273
268	273
269	273
270	273
271	273
272	273
273	273
274	273
275	273
276	273
265	274
266	274
267	274
268	274
269	274
270	274
271	274
272	274
273	274
274	274
275	274
276	274
265	275
266	275
267	275
268	275
269	275
270	275
271	275
272	275
273	275
274	275
275	275
276	275
265	276
266	276
267	276
268	276
269	276
270	276
271	276
272	276
273	276
274	276
275	276
276	276
98	277
277	277
316	277
80	278
177	278
178	278
202	278
211	278
215	278
216	278
217	278
218	278
236	278
241	278
278	278
314	278
315	278
279	279
280	280
220	281
281	281
282	282
283	282
284	282
285	282
286	282
297	282
282	283
283	283
284	283
285	283
286	283
297	283
282	284
283	284
284	284
285	284
286	284
297	284
282	285
283	285
284	285
285	285
286	285
297	285
282	286
283	286
284	286
285	286
286	286
297	286
287	287
288	287
289	287
287	288
288	288
289	288
287	289
288	289
289	289
290	290
291	291
292	292
293	293
294	294
295	295
296	296
282	297
283	297
284	297
285	297
286	297
297	297
298	298
299	299
300	300
301	301
302	302
303	303
304	304
305	305
306	306
307	307
308	308
309	308
308	309
309	309
310	310
311	311
312	312
313	313
80	314
177	314
178	314
202	314
211	314
215	314
216	314
217	314
218	314
236	314
241	314
278	314
314	314
315	314
80	315
177	315
178	315
202	315
211	315
215	315
216	315
217	315
218	315
236	315
241	315
278	315
314	315
315	315
98	316
277	316
316	316
317	317
318	317
317	318
318	318
319	319
320	320
321	321
322	321
321	322
322	322
323	323
324	324
213	325
214	325
219	325
325	325
326	326
327	327
328	328
329	329
330	330
331	331
332	332
333	333
334	334
335	335
336	336
337	336
338	336
336	337
337	337
338	337
336	338
337	338
338	338
146	339
339	339
340	339
341	339
146	340
339	340
340	340
341	340
146	341
339	341
340	341
341	341
21	342
22	342
86	342
99	342
100	342
127	342
128	342
342	342
343	343
344	344
345	344
346	344
344	345
345	345
346	345
344	346
345	346
346	346
347	347
348	348
1	349
2	349
3	349
4	349
5	349
6	349
7	349
8	349
9	349
10	349
11	349
349	349
14	350
24	350
33	350
34	350
35	350
350	350
351	350
14	351
24	351
33	351
34	351
35	351
350	351
351	351
