49	13
51	13
61	13
71	13
96	13
138	13
151	13
152	13
158	13
169	13
195	13
228	13
232	13
233	13
236	13
260	13
266	13
286	13
290	13
307	13
313	13
2	14
5	14
7	14
22	14
33	14
41	14
46	14
60	14
82	14
95	14
96	14
102	14
126	14
138	14
158	14
182	14
195	14
217	14
226	14
236	14
260	14
262	14
265	14
272	14
278	14
282	14
313	14
7	15
33	15
41	15
46	15
97	15
102	15
126	15
195	15
200	15
204	15
209	15
225	15
236	15
262	15
265	15
276	15
33	16
41	16
46	16
97	16
102	16
126	16
195	16
200	16
204	16
209	16
236	16
262	16
265	16
276	16
7	17
33	17
41	17
83	17
95	17
151	17
179	17
195	17
221	17
263	17
265	17
7	18
33	18
41	18
83	18
95	18
151	18
179	18
195	18
217	18
221	18
262	18
263	18
265	18
29	19
41	19
29	20
41	20
6	21
21	21
23	21
33	21
41	21
46	21
50	21
51	21
57	21
63	21
75	21
86	21
121	21
126	21
127	21
159	21
168	21
195	21
216	21
217	21
221	21
233	21
243	21
254	21
260	21
262	21
265	21
266	21
282	21
287	21
290	21
6	22
7	22
9	22
22	22
23	22
27	22
32	22
33	22
38	22
41	22
46	22
57	22
59	22
71	22
99	22
100	22
101	22
102	22
121	22
124	22
127	22
138	22
144	22
169	22
170	22
179	22
190	22
216	22
217	22
221	22
225	22
226	22
233	22
243	22
260	22
262	22
265	22
271	22
277	22
289	22
313	22
2	23
7	23
21	23
22	23
33	23
36	23
41	23
75	23
81	23
83	23
106	23
121	23
125	23
127	23
138	23
146	23
175	23
179	23
184	23
195	23
217	23
218	23
222	23
226	23
233	23
241	23
249	23
260	23
262	23
265	23
277	23
307	23
7	24
22	24
23	24
33	24
41	24
51	24
96	24
100	24
126	24
127	24
159	24
169	24
171	24
175	24
182	24
183	24
195	24
196	24
205	24
216	24
243	24
265	24
266	24
41	25
2	26
19	26
20	26
22	26
23	26
33	26
41	26
46	26
57	26
71	26
75	26
81	26
83	26
97	26
108	26
121	26
127	26
134	26
138	26
139	26
144	26
151	26
157	26
158	26
159	26
175	26
179	26
182	26
190	26
192	26
193	26
195	26
200	26
217	26
222	26
226	26
230	26
249	26
254	26
260	26
265	26
283	26
295	26
307	26
313	26
7	27
21	27
33	27
41	27
46	27
57	27
95	27
121	27
126	27
127	27
182	27
195	27
200	27
216	27
217	27
225	27
232	27
243	27
265	27
289	27
295	27
307	27
7	28
21	28
33	28
41	28
46	28
57	28
95	28
121	28
126	28
127	28
195	28
216	28
217	28
232	28
243	28
265	28
289	28
295	28
307	28
7	29
21	29
33	29
41	29
46	29
95	29
121	29
126	29
127	29
195	29
216	29
217	29
232	29
243	29
265	29
289	29
307	29
33	30
126	31
260	31
265	31
278	31
41	32
217	32
2	33
22	33
33	33
38	33
41	33
76	33
83	33
96	33
126	33
127	33
138	33
144	33
158	33
171	33
175	33
179	33
182	33
195	33
196	33
200	33
205	33
216	33
217	33
225	33
232	33
249	33
260	33
262	33
265	33
285	33
286	33
289	33
6	34
7	34
33	34
41	34
51	34
95	34
96	34
126	34
127	34
142	34
147	34
169	34
175	34
177	34
178	34
179	34
181	34
182	34
184	34
187	34
195	34
209	34
216	34
217	34
225	34
232	34
243	34
247	34
260	34
262	34
265	34
281	34
282	34
285	34
313	34
6	35
7	35
33	35
41	35
51	35
89	35
95	35
96	35
126	35
127	35
142	35
147	35
169	35
175	35
177	35
179	35
181	35
187	35
209	35
216	35
217	35
225	35
247	35
260	35
262	35
265	35
281	35
282	35
285	35
313	35
15	36
17	36
20	36
22	36
23	36
33	36
41	36
46	36
49	36
50	36
57	36
60	36
67	36
71	36
75	36
81	36
83	36
85	36
86	36
94	36
96	36
102	36
104	36
105	36
121	36
124	36
126	36
127	36
138	36
140	36
148	36
151	36
158	36
161	36
165	36
168	36
172	36
175	36
177	36
180	36
182	36
184	36
190	36
193	36
195	36
200	36
205	36
210	36
216	36
217	36
221	36
226	36
233	36
237	36
249	36
254	36
260	36
262	36
265	36
266	36
272	36
281	36
295	36
297	36
302	36
305	36
307	36
311	36
313	36
22	37
26	37
33	37
41	37
46	37
126	37
127	37
158	37
182	37
195	37
196	37
200	37
205	37
216	37
241	37
249	37
254	37
260	37
262	37
313	37
41	38
83	38
126	38
225	38
262	38
265	38
169	39
7	40
21	40
33	40
126	40
127	40
226	40
243	40
262	40
7	41
33	41
41	41
126	41
127	41
195	41
226	41
243	41
262	41
265	41
41	42
169	42
32	43
33	43
41	43
126	43
195	43
205	43
222	43
293	43
313	43
32	44
33	44
41	44
46	44
102	44
127	44
138	44
195	44
205	44
222	44
262	44
293	44
313	44
41	45
17	46
195	46
41	47
260	47
41	48
33	49
193	49
262	49
5	50
9	50
33	50
41	50
52	50
71	50
81	50
83	50
101	50
102	50
126	50
127	50
138	50
169	50
179	50
181	50
182	50
195	50
205	50
223	50
233	50
235	50
243	50
249	50
254	50
262	50
265	50
272	50
281	50
282	50
302	50
313	50
9	51
33	51
35	51
41	51
46	51
58	51
81	51
95	51
102	51
115	51
117	51
126	51
127	51
138	51
158	51
164	51
181	51
195	51
196	51
197	51
217	51
222	51
225	51
249	51
260	51
262	51
265	51
293	51
318	51
7	52
9	52
12	52
22	52
33	52
41	52
64	52
77	52
83	52
93	52
99	52
101	52
126	52
127	52
131	52
138	52
147	52
151	52
158	52
159	52
164	52
179	52
191	52
193	52
195	52
217	52
221	52
226	52
233	52
243	52
249	52
254	52
260	52
262	52
265	52
266	52
267	52
271	52
277	52
291	52
295	52
307	52
2	53
16	53
21	53
22	53
23	53
33	53
49	53
51	53
102	53
138	53
151	53
152	53
169	53
190	53
194	53
195	53
228	53
233	53
258	53
260	53
262	53
290	53
307	53
2	54
16	54
21	54
22	54
23	54
33	54
49	54
51	54
102	54
138	54
151	54
152	54
169	54
190	54
194	54
217	54
228	54
233	54
258	54
260	54
262	54
307	54
22	55
33	55
40	55
41	55
46	55
71	55
101	55
115	55
126	55
127	55
138	55
195	55
197	55
217	55
233	55
260	55
262	55
265	55
266	55
284	55
33	56
41	56
46	56
96	56
100	56
127	56
138	56
195	56
200	56
216	56
33	57
41	57
46	57
96	57
100	57
127	57
138	57
195	57
200	57
216	57
22	58
33	58
41	58
96	58
102	58
126	58
127	58
151	58
152	58
195	58
200	58
216	58
217	58
225	58
260	58
262	58
265	58
266	58
289	58
7	59
9	59
22	59
41	59
127	59
138	59
167	59
195	59
262	59
281	59
302	59
7	60
21	60
33	60
41	60
46	60
94	60
95	60
126	60
127	60
147	60
160	60
170	60
195	60
217	60
218	60
225	60
243	60
251	60
258	60
260	60
262	60
285	60
21	61
41	61
46	61
127	61
175	61
181	61
195	61
200	61
217	61
236	61
243	61
262	61
313	61
21	62
41	62
46	62
127	62
175	62
181	62
195	62
200	62
217	62
236	62
243	62
262	62
313	62
7	63
33	63
38	63
41	63
46	63
101	63
126	63
127	63
138	63
175	63
181	63
182	63
195	63
200	63
216	63
225	63
230	63
254	63
258	63
262	63
265	63
3	64
17	64
18	64
29	64
33	64
38	64
40	64
41	64
61	64
127	64
130	64
144	64
162	64
195	64
222	64
225	64
226	64
230	64
254	64
258	64
260	64
262	64
289	64
291	64
302	64
312	64
4	65
9	65
11	65
25	65
27	65
29	65
33	65
35	65
39	65
41	65
46	65
57	65
60	65
63	65
94	65
95	65
96	65
102	65
127	65
146	65
148	65
168	65
193	65
195	65
217	65
226	65
239	65
243	65
254	65
260	65
262	65
265	65
266	65
283	65
313	65
3	66
5	66
7	66
17	66
20	66
22	66
23	66
33	66
41	66
46	66
50	66
66	66
71	66
75	66
83	66
95	66
96	66
99	66
109	66
117	66
121	66
126	66
127	66
138	66
146	66
152	66
155	66
158	66
175	66
176	66
177	66
182	66
184	66
193	66
195	66
197	66
200	66
203	66
205	66
209	66
217	66
222	66
226	66
260	66
262	66
265	66
267	66
271	66
274	66
281	66
282	66
286	66
289	66
293	66
302	66
313	66
321	66
7	67
14	67
20	67
22	67
27	67
33	67
41	67
46	67
51	67
63	67
67	67
75	67
81	67
83	67
95	67
96	67
98	67
102	67
103	67
109	67
111	67
121	67
125	67
126	67
127	67
138	67
144	67
149	67
151	67
158	67
163	67
175	67
179	67
182	67
188	67
193	67
195	67
200	67
201	67
216	67
217	67
221	67
222	67
228	67
232	67
233	67
243	67
249	67
260	67
262	67
265	67
279	67
282	67
283	67
285	67
295	67
7	68
9	68
10	68
22	68
23	68
33	68
41	68
46	68
57	68
71	68
83	68
84	68
99	68
106	68
125	68
126	68
169	68
175	68
195	68
216	68
217	68
222	68
233	68
236	68
258	68
260	68
281	68
291	68
313	68
318	68
11	69
14	69
15	69
20	69
22	69
27	69
29	69
33	69
38	69
41	69
46	69
50	69
51	69
60	69
63	69
67	69
71	69
81	69
83	69
86	69
95	69
96	69
99	69
102	69
103	69
111	69
121	69
125	69
126	69
127	69
138	69
144	69
149	69
151	69
158	69
163	69
164	69
169	69
175	69
182	69
188	69
195	69
196	69
201	69
216	69
217	69
218	69
225	69
226	69
230	69
232	69
233	69
236	69
243	69
249	69
254	69
255	69
259	69
260	69
262	69
265	69
279	69
282	69
285	69
289	69
293	69
295	69
302	69
307	69
310	69
313	69
323	69
2	70
3	70
7	70
9	70
15	70
18	70
20	70
21	70
22	70
23	70
24	70
31	70
33	70
38	70
41	70
46	70
52	70
57	70
67	70
71	70
72	70
73	70
75	70
76	70
80	70
81	70
82	70
83	70
86	70
88	70
89	70
95	70
99	70
101	70
102	70
121	70
126	70
129	70
130	70
132	70
133	70
138	70
144	70
146	70
147	70
151	70
158	70
159	70
163	70
167	70
173	70
175	70
179	70
182	70
184	70
187	70
189	70
190	70
193	70
195	70
196	70
197	70
200	70
201	70
209	70
213	70
216	70
217	70
219	70
222	70
223	70
225	70
226	70
230	70
232	70
233	70
236	70
249	70
253	70
254	70
262	70
265	70
271	70
272	70
273	70
278	70
280	70
282	70
293	70
295	70
300	70
302	70
305	70
307	70
310	70
313	70
317	70
318	70
319	70
9	71
19	71
20	71
22	71
23	71
33	71
35	71
41	71
46	71
66	71
67	71
81	71
86	71
94	71
95	71
98	71
99	71
121	71
126	71
127	71
146	71
151	71
158	71
159	71
179	71
182	71
195	71
205	71
209	71
217	71
226	71
243	71
249	71
254	71
260	71
261	71
262	71
265	71
266	71
271	71
282	71
293	71
295	71
307	71
313	71
29	72
126	72
205	72
243	72
318	72
7	73
9	73
20	73
33	73
41	73
45	73
46	73
57	73
61	73
82	73
95	73
96	73
102	73
121	73
126	73
127	73
129	73
138	73
144	73
147	73
158	73
179	73
182	73
195	73
196	73
216	73
217	73
225	73
234	73
249	73
254	73
258	73
260	73
262	73
265	73
300	73
311	73
313	73
7	74
9	74
20	74
33	74
41	74
95	74
106	74
129	74
168	74
193	74
195	74
207	74
217	74
262	74
265	74
21	75
33	75
41	75
46	75
61	75
71	75
75	75
81	75
82	75
121	75
125	75
126	75
127	75
142	75
158	75
182	75
195	75
217	75
225	75
233	75
236	75
253	75
254	75
262	75
313	75
318	75
1	76
21	76
22	76
23	76
33	76
35	76
36	76
41	76
46	76
49	76
51	76
57	76
82	76
83	76
86	76
96	76
98	76
102	76
109	76
127	76
138	76
142	76
144	76
147	76
151	76
152	76
158	76
159	76
164	76
175	76
176	76
179	76
181	76
182	76
195	76
196	76
197	76
200	76
201	76
204	76
205	76
210	76
214	76
217	76
222	76
225	76
226	76
230	76
233	76
249	76
254	76
258	76
260	76
262	76
265	76
279	76
282	76
284	76
287	76
293	76
295	76
304	76
307	76
311	76
313	76
322	76
20	77
22	77
33	77
37	77
41	77
57	77
86	77
95	77
121	77
126	77
127	77
142	77
171	77
195	77
225	77
243	77
260	77
262	77
265	77
7	78
95	78
126	78
216	78
285	78
7	79
33	79
95	79
126	79
216	79
217	79
262	79
285	79
26	80
41	80
46	80
71	80
126	80
127	80
132	80
182	80
195	80
291	80
313	80
2	81
3	81
7	81
9	81
15	81
18	81
20	81
21	81
22	81
23	81
28	81
33	81
41	81
44	81
46	81
49	81
50	81
57	81
61	81
63	81
66	81
67	81
71	81
75	81
76	81
78	81
81	81
82	81
83	81
89	81
92	81
93	81
95	81
101	81
102	81
121	81
122	81
126	81
127	81
129	81
133	81
138	81
142	81
151	81
152	81
154	81
155	81
158	81
159	81
162	81
165	81
167	81
168	81
169	81
175	81
176	81
177	81
179	81
180	81
182	81
187	81
188	81
190	81
191	81
193	81
195	81
196	81
199	81
200	81
201	81
202	81
204	81
205	81
207	81
209	81
210	81
213	81
214	81
217	81
222	81
225	81
226	81
231	81
232	81
233	81
235	81
236	81
238	81
249	81
254	81
260	81
262	81
265	81
267	81
271	81
272	81
273	81
278	81
279	81
282	81
285	81
293	81
295	81
302	81
306	81
307	81
309	81
313	81
317	81
318	81
323	81
324	81
2	82
7	82
9	82
15	82
18	82
20	82
21	82
33	82
41	82
46	82
54	82
81	82
83	82
86	82
96	82
100	82
101	82
102	82
126	82
127	82
142	82
158	82
162	82
165	82
168	82
169	82
175	82
177	82
179	82
182	82
184	82
195	82
200	82
201	82
202	82
203	82
206	82
213	82
217	82
222	82
225	82
226	82
230	82
232	82
240	82
243	82
250	82
254	82
260	82
265	82
277	82
289	82
291	82
295	82
320	82
2	83
7	83
9	83
21	83
23	83
27	83
33	83
41	83
50	83
52	83
71	83
83	83
96	83
126	83
127	83
138	83
158	83
179	83
182	83
184	83
192	83
193	83
206	83
217	83
226	83
230	83
262	83
265	83
277	83
289	83
302	83
315	83
3	84
33	84
41	84
46	84
75	84
108	84
126	84
127	84
138	84
142	84
169	84
175	84
176	84
177	84
179	84
182	84
184	84
192	84
200	84
201	84
206	84
217	84
225	84
226	84
232	84
250	84
260	84
262	84
265	84
266	84
277	84
279	84
285	84
289	84
295	84
302	84
3	85
7	85
33	85
41	85
46	85
75	85
108	85
126	85
127	85
138	85
169	85
175	85
176	85
179	85
192	85
200	85
217	85
225	85
232	85
250	85
260	85
262	85
265	85
266	85
277	85
279	85
285	85
289	85
295	85
302	85
7	86
22	86
23	86
25	86
32	86
33	86
35	86
38	86
41	86
46	86
49	86
55	86
57	86
71	86
76	86
81	86
83	86
93	86
96	86
100	86
101	86
121	86
126	86
127	86
138	86
141	86
142	86
144	86
151	86
157	86
158	86
162	86
168	86
174	86
175	86
176	86
177	86
179	86
181	86
182	86
195	86
200	86
201	86
203	86
204	86
205	86
206	86
207	86
209	86
211	86
213	86
216	86
217	86
221	86
225	86
226	86
232	86
233	86
236	86
243	86
249	86
260	86
262	86
265	86
272	86
277	86
281	86
282	86
284	86
285	86
289	86
291	86
307	86
317	86
201	87
209	87
217	87
225	87
232	87
254	87
260	87
307	87
313	87
19	88
33	88
41	88
51	88
71	88
126	88
127	88
158	88
165	88
175	88
179	88
182	88
184	88
190	88
195	88
200	88
201	88
209	88
217	88
225	88
232	88
254	88
260	88
291	88
307	88
21	89
33	89
41	89
51	89
126	89
127	89
158	89
179	89
182	89
184	89
190	89
195	89
216	89
260	89
265	89
272	89
289	89
318	89
21	90
33	90
41	90
51	90
126	90
127	90
179	90
182	90
184	90
190	90
195	90
216	90
232	90
260	90
265	90
272	90
289	90
318	90
7	91
32	91
33	91
38	91
41	91
57	91
81	91
101	91
107	91
126	91
138	91
179	91
182	91
195	91
212	91
216	91
230	91
232	91
243	91
260	91
265	91
299	91
37	92
38	92
41	92
126	92
127	92
182	92
184	92
216	92
232	92
260	92
262	92
265	92
3	93
9	93
17	93
22	93
33	93
38	93
39	93
41	93
46	93
52	93
63	93
83	93
95	93
125	93
126	93
127	93
138	93
158	93
167	93
178	93
182	93
184	93
193	93
195	93
216	93
217	93
221	93
222	93
225	93
233	93
243	93
260	93
262	93
263	93
265	93
266	93
279	93
286	93
295	93
298	93
302	93
3	94
9	94
20	94
21	94
23	94
33	94
38	94
39	94
41	94
46	94
63	94
94	94
95	94
96	94
102	94
126	94
127	94
129	94
132	94
158	94
167	94
168	94
175	94
195	94
216	94
217	94
243	94
254	94
260	94
262	94
263	94
265	94
266	94
276	94
286	94
288	94
289	94
313	94
317	94
20	95
22	95
33	95
41	95
46	95
65	95
70	95
81	95
102	95
127	95
137	95
155	95
166	95
190	95
195	95
197	95
217	95
230	95
262	95
307	95
7	96
9	96
41	96
60	96
81	96
95	96
127	96
138	96
155	96
159	96
179	96
182	96
195	96
216	96
217	96
225	96
233	96
262	96
265	96
275	96
20	97
33	97
41	97
52	97
83	97
179	97
195	97
262	97
7	98
25	98
41	98
127	98
181	98
254	98
285	98
291	98
7	99
20	99
25	99
33	99
38	99
41	99
71	99
76	99
83	99
97	99
126	99
127	99
138	99
141	99
142	99
144	99
154	99
175	99
176	99
177	99
179	99
181	99
182	99
190	99
195	99
200	99
201	99
204	99
205	99
206	99
209	99
216	99
217	99
221	99
225	99
236	99
243	99
249	99
256	99
260	99
262	99
265	99
283	99
289	99
33	100
38	100
41	100
95	100
121	100
127	100
138	100
184	100
195	100
200	100
217	100
236	100
285	100
33	101
41	101
218	101
243	101
265	101
7	102
15	102
33	102
41	102
57	102
75	102
83	102
96	102
126	102
144	102
182	102
193	102
195	102
217	102
226	102
244	102
260	102
262	102
265	102
302	102
313	102
20	103
23	103
27	103
33	103
41	103
46	103
51	103
55	103
57	103
60	103
63	103
75	103
81	103
82	103
83	103
102	103
121	103
127	103
138	103
146	103
158	103
164	103
168	103
169	103
195	103
225	103
230	103
239	103
240	103
243	103
260	103
262	103
265	103
289	103
318	103
23	104
33	104
41	104
46	104
95	104
96	104
99	104
102	104
126	104
127	104
159	104
182	104
195	104
216	104
217	104
221	104
240	104
260	104
262	104
285	104
295	104
325	104
7	105
23	105
33	105
41	105
46	105
83	105
95	105
99	105
126	105
127	105
142	105
158	105
169	105
175	105
182	105
188	105
200	105
201	105
216	105
217	105
249	105
262	105
265	105
282	105
293	105
33	106
95	106
96	106
192	106
225	106
262	106
265	106
5	107
7	107
14	107
21	107
33	107
41	107
46	107
51	107
67	107
83	107
84	107
86	107
90	107
94	107
96	107
121	107
126	107
127	107
138	107
144	107
146	107
169	107
175	107
179	107
182	107
190	107
195	107
197	107
201	107
217	107
233	107
260	107
262	107
265	107
266	107
277	107
291	107
295	107
302	107
313	107
315	107
325	107
27	108
33	108
41	108
46	108
75	108
102	108
121	108
127	108
138	108
166	108
182	108
195	108
217	108
262	108
265	108
20	109
23	109
27	109
33	109
41	109
50	109
71	109
75	109
83	109
95	109
102	109
121	109
127	109
138	109
166	109
179	109
182	109
190	109
193	109
195	109
217	109
223	109
233	109
253	109
265	109
318	109
323	109
3	110
33	110
75	110
96	110
102	110
126	110
127	110
175	110
179	110
182	110
195	110
232	110
246	110
248	110
260	110
262	110
265	110
317	110
21	111
33	111
41	111
71	111
83	111
110	111
126	111
132	111
195	111
197	111
205	111
217	111
222	111
225	111
226	111
233	111
262	111
265	111
282	111
313	111
29	112
33	112
41	112
46	112
49	112
51	112
75	112
96	112
102	112
138	112
175	112
190	112
195	112
201	112
217	112
228	112
260	112
262	112
265	112
266	112
308	112
29	113
33	113
41	113
46	113
49	113
51	113
75	113
96	113
102	113
138	113
175	113
190	113
201	113
217	113
228	113
260	113
262	113
266	113
308	113
23	114
33	114
41	114
46	114
51	114
52	114
57	114
63	114
95	114
138	114
144	114
158	114
175	114
182	114
195	114
216	114
262	114
265	114
266	114
281	114
313	114
20	115
22	115
23	115
25	115
32	115
33	115
35	115
41	115
46	115
49	115
57	115
66	115
81	115
102	115
121	115
124	115
125	115
126	115
127	115
138	115
141	115
142	115
147	115
152	115
154	115
156	115
157	115
158	115
175	115
176	115
177	115
179	115
181	115
182	115
187	115
195	115
200	115
201	115
204	115
205	115
206	115
207	115
209	115
216	115
217	115
225	115
226	115
243	115
254	115
256	115
260	115
262	115
265	115
282	115
285	115
289	115
295	115
307	115
313	115
11	116
13	116
22	116
23	116
25	116
32	116
33	116
35	116
38	116
41	116
46	116
57	116
121	116
126	116
138	116
141	116
142	116
157	116
158	116
159	116
175	116
176	116
177	116
179	116
181	116
182	116
195	116
200	116
201	116
204	116
205	116
206	116
207	116
209	116
216	116
217	116
221	116
225	116
226	116
243	116
260	116
262	116
266	116
272	116
282	116
285	116
289	116
307	116
23	117
25	117
38	117
41	117
126	117
138	117
159	117
175	117
176	117
181	117
182	117
200	117
201	117
204	117
209	117
216	117
221	117
260	117
266	117
272	117
318	117
7	118
9	118
11	118
27	118
33	118
39	118
41	118
46	118
57	118
63	118
81	118
82	118
83	118
94	118
95	118
96	118
102	118
121	118
127	118
129	118
147	118
152	118
164	118
168	118
170	118
190	118
193	118
195	118
200	118
217	118
218	118
226	118
239	118
243	118
249	118
262	118
265	118
283	118
289	118
313	118
5	119
11	119
27	119
28	119
33	119
39	119
41	119
46	119
57	119
60	119
63	119
66	119
75	119
81	119
83	119
86	119
94	119
95	119
96	119
121	119
126	119
127	119
129	119
159	119
190	119
193	119
195	119
200	119
217	119
222	119
239	119
249	119
260	119
262	119
265	119
272	119
281	119
283	119
286	119
313	119
315	119
4	120
7	120
11	120
20	120
27	120
33	120
41	120
46	120
57	120
67	120
70	120
75	120
81	120
94	120
95	120
96	120
102	120
121	120
126	120
127	120
138	120
147	120
159	120
168	120
170	120
193	120
195	120
197	120
200	120
205	120
217	120
260	120
262	120
265	120
313	120
318	120
33	121
41	121
83	121
96	121
125	121
195	121
225	121
227	121
260	121
265	121
289	121
293	121
33	122
41	122
46	122
195	122
262	122
33	123
41	123
46	123
51	123
63	123
68	123
81	123
95	123
118	123
126	123
127	123
138	123
151	123
158	123
182	123
200	123
201	123
217	123
243	123
249	123
254	123
260	123
265	123
286	123
289	123
302	123
313	123
318	123
15	124
22	124
27	124
33	124
41	124
46	124
57	124
63	124
80	124
83	124
94	124
95	124
102	124
103	124
125	124
126	124
127	124
138	124
144	124
166	124
169	124
176	124
195	124
217	124
221	124
232	124
236	124
239	124
243	124
258	124
260	124
262	124
265	124
266	124
301	124
313	124
23	125
33	125
41	125
49	125
51	125
56	125
71	125
95	125
97	125
121	125
126	125
138	125
151	125
152	125
195	125
233	125
2	126
23	126
41	126
49	126
50	126
51	126
104	126
126	126
138	126
151	126
197	126
233	126
260	126
302	126
7	127
13	127
22	127
23	127
25	127
32	127
33	127
35	127
37	127
41	127
46	127
57	127
60	127
81	127
82	127
83	127
96	127
102	127
121	127
126	127
127	127
141	127
142	127
151	127
157	127
158	127
175	127
176	127
177	127
179	127
181	127
182	127
185	127
195	127
200	127
201	127
204	127
205	127
206	127
207	127
209	127
216	127
217	127
221	127
225	127
226	127
232	127
233	127
236	127
243	127
260	127
262	127
265	127
277	127
282	127
285	127
289	127
291	127
307	127
313	127
317	127
321	127
33	128
41	128
83	128
86	128
93	128
126	128
127	128
138	128
169	128
200	128
206	128
217	128
221	128
230	128
262	128
291	128
302	128
317	128
2	129
3	129
7	129
11	129
15	129
16	129
17	129
20	129
21	129
22	129
23	129
24	129
27	129
28	129
29	129
32	129
33	129
35	129
37	129
38	129
41	129
44	129
46	129
48	129
49	129
50	129
51	129
57	129
59	129
63	129
66	129
67	129
71	129
75	129
76	129
77	129
78	129
81	129
82	129
83	129
86	129
88	129
90	129
94	129
95	129
96	129
97	129
99	129
101	129
102	129
104	129
106	129
110	129
111	129
113	129
116	129
121	129
125	129
126	129
127	129
128	129
129	129
131	129
134	129
138	129
142	129
143	129
144	129
151	129
152	129
155	129
158	129
159	129
164	129
165	129
166	129
168	129
169	129
173	129
175	129
179	129
180	129
181	129
182	129
187	129
190	129
193	129
195	129
196	129
200	129
201	129
205	129
207	129
209	129
210	129
216	129
217	129
218	129
221	129
225	129
226	129
228	129
230	129
232	129
233	129
236	129
242	129
243	129
245	129
246	129
249	129
252	129
254	129
258	129
260	129
262	129
265	129
266	129
271	129
272	129
273	129
274	129
275	129
277	129
279	129
280	129
282	129
285	129
289	129
291	129
293	129
294	129
295	129
302	129
307	129
313	129
318	129
5	130
21	130
22	130
33	130
41	130
46	130
57	130
82	130
95	130
96	130
99	130
101	130
102	130
120	130
126	130
127	130
138	130
144	130
154	130
155	130
158	130
162	130
165	130
168	130
169	130
172	130
175	130
181	130
182	130
193	130
195	130
197	130
200	130
217	130
230	130
232	130
233	130
240	130
242	130
243	130
244	130
249	130
254	130
258	130
260	130
262	130
265	130
276	130
282	130
283	130
295	130
302	130
307	130
314	130
41	131
69	131
86	131
99	131
125	131
127	131
138	131
216	131
217	131
265	131
283	131
298	131
313	131
9	132
41	132
7	133
33	133
41	133
77	133
83	133
99	133
121	133
126	133
138	133
151	133
158	133
179	133
195	133
243	133
260	133
262	133
265	133
5	134
18	134
33	134
35	134
41	134
49	134
51	134
52	134
57	134
71	134
81	134
83	134
96	134
102	134
127	134
138	134
144	134
147	134
151	134
168	134
169	134
179	134
190	134
193	134
195	134
201	134
205	134
217	134
